Discipline ,Product,Sub-Type,Sub-Sub-Type,VBIS Tag
Landscape,Footpath Pavement,Paver,Concrete,LS-FP-Pa-Co
Landscape,Footpath Pavement,Paver,Sandstone,LS-FP-Pa-Sa
Landscape,Footpath Pavement,Paver,Terracotta,LS-FP-Pa-Te
Landscape,Footpath Pavement,Paver,Asphalt,LS-FP-Pa-As
Landscape,Footpath Pavement,Paver,Rubber,LS-FP-Pa-Ru
Landscape,Footpath Pavement,Cobblestone,,LS-FP-Co
Landscape,Footpath Pavement,Terrazzo,,LS-FP-Te
Landscape,Footpath Pavement,Bound Concrete,,LS-FP-BC
Landscape,Footpath Pavement,Bound Concrete,Jointed Plain Concrete Pavement,LS-FP-BC-PCP
Landscape,Footpath Pavement,Bound Concrete,Jointed Reinforced Concrete Pavement,LS-FP-BC-JRCP
Landscape,Footpath Pavement,Bound Concrete,Continuous Reinforced Concrete Pavement,LS-FP-BC-CRCP
Landscape,Footpath Pavement,Bound Concrete,Steel Fibre Reinforced Concrete Pavement,LS-FP-BC-SFCP
Landscape,Footpath Pavement,Bound Concrete,Precast Prestressed Concrete Pavement,LS-FP-BC-PPCP
Landscape,Footpath Pavement,Bound Asphalt,,LS-FP-BA
Landscape,Footpath Pavement,Bound Asphalt,Dense Graded,LS-FP-BA-DG
Landscape,Footpath Pavement,Bound Asphalt,Open Graded,LS-FP-BA-OG
Landscape,Footpath Pavement,Bound Asphalt,Stone Mastic,LS-FP-BA-SM
Landscape,Footpath Pavement,Unbound Granular,,LS-FP-UG
Landscape,Footpath Pavement,Unbound Granular,Crushed Rock,LS-FP-UG-CR
Landscape,Footpath Pavement,Unbound Granular,Gravel,LS-FP-UG-Gr
Landscape,Footpath Pavement,Unbound Granular,Soil Aggregate,LS-FP-UG-SA
Landscape,Kerb,,,LS-Ke
Landscape,Kerb,Brick,,LS-Ke-Br
Landscape,Kerb,Concrete,,LS-Ke-Co
Landscape,Kerb,Asphalt,,LS-Ke-As
Landscape,Kerb,"Natural Stone
",,LS-Ke-NS
Landscape,Kerb,Metal,,LS-Ke-Me
Landscape,Fence,,,LS-Fe
Landscape,Fence,Timber,,LS-Fe-Ti
Landscape,Fence,Fieldstone,,LS-Fe-Fi
Landscape,Fence,Flagstone,,LS-Fe-Fl
Landscape,Fence,Bush,,LS-Fe-Bu
Landscape,Fence,Chain Link,,LS-Fe-CL
Landscape,Fence,Post and Wire,,LS-Fe-PAW
Landscape,Courtyard,,,LS-Co
Landscape,Courtyard,Gravel,,LS-Co-Gr
Landscape,Courtyard,Sand,,LS-Co-Sa
Landscape,Courtyard,Mulch,,LS-Co-Mu
Landscape,Courtyard,Fieldstone,,LS-Co-Fi
Landscape,Courtyard,Flatstone,,LS-Co-Fl
Landscape,Courtyard,Paver,,LS-Co-Pa
Landscape,Courtyard,Paver,Brick,LS-Co-Pa-Br
Landscape,Courtyard,Paver,Porcelain,LS-Co-Pa-Po
Landscape,Courtyard,Paver,Travertine,LS-Co-Pa-Tr
Landscape,Courtyard,Paver,Bluestone,LS-Co-Pa-Bl
Landscape,Courtyard,Paver,Granite,LS-Co-Pa-Gr
Landscape,Courtyard,Paver,Marble,LS-Co-Pa-Ma
Landscape,Courtyard,Paver,Concrete,LS-Co-Pa-Co
Landscape,Courtyard,Paver,Sandstone,LS-Co-Pa-Sa
Landscape,Courtyard,Paver,Terracotta,LS-Co-Pa-Te
Landscape,Courtyard,Paver,Asphalt,LS-Co-Pa-As
Landscape,Courtyard,Paver,Rubber,LS-Co-Pa-Ru
Landscape,Courtyard,Paver,Plastic,LS-Co-Pa-Pl
Landscape,Courtyard,Tiles,,LS-Co-Ti
Landscape,Courtyard,Tiles,Porcelain,LS-Co-Ti-Po
Landscape,Courtyard,Tiles,Ceramic,LS-Co-Ti-Ce
Landscape,Courtyard,Tiles,Quarry,LS-Co-Ti-Qu
Landscape,Courtyard,Tiles,Travertine,LS-Co-Ti-Tr
Landscape,Courtyard,Tiles,Slate,LS-Co-Ti-Sl
Landscape,Courtyard,Tiles,Granite,LS-Co-Ti-Gr
Landscape,Courtyard,Tiles,Limestone,LS-Co-Ti-Li
Landscape,Courtyard,Tiles,Soapstone,LS-Co-Ti-So
Landscape,Courtyard,Tiles,Sandstone,LS-Co-Ti-Sa
Landscape,Courtyard,Tiles,Concrete,LS-Co-Ti-Co
Landscape,Courtyard,Tiles,Timber,LS-Co-Ti-Ti
Landscape,Courtyard,Tiles,Rubber,LS-Co-Ti-Ru
Landscape,Courtyard,Tiles,Plastic,LS-Co-Ti-Pl
Landscape,Courtyard,Tiles,Marble,LS-Co-Ti-Ma
Landscape,Courtyard,Concrete,,LS-Co-Co
Landscape,Courtyard,Asphalt,,LS-Co-As
Landscape,Garden Edging,,,LS-GE
Landscape,Garden Edging,Natural Stone,,LS-GE-NS
Landscape,Garden Edging,Engineered Stone,,LS-GE-ES
Landscape,Garden Edging,Brick,,LS-GE-Br
Landscape,Garden Edging,Timber,,LS-GE-Ti
Landscape,Garden Edging,Concrete,,LS-GE-Co
Landscape,Garden Edging,Metal,,LS-GE-Me
Landscape,Garden Edging,Plastic,,LS-GE-Pl
Landscape,Garden Edging,Rubber,,LS-GE-Ru
Landscape,"Cooking Equipment	",,,LS-CE
Landscape,"Cooking Equipment	",Barbeque,,LS-CE-Ba
Landscape,"Cooking Equipment	",Barbeque,Electric,LS-CE-Ba-El
Landscape,"Cooking Equipment	",Barbeque,Gas,LS-CE-Ba-Ga
Landscape,"Cooking Equipment	",Barbeque,Fire,LS-CE-Ba-Fi
Landscape,"Cooking Equipment	",Barbeque,Solid Fuel,LS-CE-Ba-SF
Landscape,Playground Equipment,,,LS-PE
Landscape,Fitness Equipment,,,LS-FEq
Landscape,Water Play Equipment,,,LS-WPE
Landscape,Playground Surfacing,,,LS-PS
Landscape,Playground Surfacing,Loose Fill,,LS-PS-LF
Landscape,Playground Surfacing,Loose Fill,Bark,LS-PS-LF-Ba
Landscape,Playground Surfacing,Loose Fill,Mulch,LS-PS-LF-Mu
Landscape,Playground Surfacing,Loose Fill,Wood chip,LS-PS-LF-WC
Landscape,Playground Surfacing,Loose Fill,Wood Fibre,LS-PS-LF-WF
Landscape,Playground Surfacing,Loose Fill,Rubber,LS-PS-LF-Ru
Landscape,Playground Surfacing,Loose Fill,Grape Seed,LS-PS-LF-GS
Landscape,Playground Surfacing,Loose Fill,Sand,LS-PS-LF-Sa
Landscape,Playground Surfacing,Solid,,LS-PS-So
Landscape,Playground Surfacing,Solid,Synthetic Grass,LS-PS-So-SG
Landscape,Playground Surfacing,Solid,Rubber Tiles,LS-PS-So-RT
Landscape,Playground Surfacing,Solid,Wet Pour Rubber,LS-PS-So-WPR
Landscape,Documents,,,LS-Doc
Landscape,Documents,Advice Note,,LS-Doc-AN
Landscape,Documents,Brief,,LS-Doc-Br
Landscape,Documents,Brief,Client,LS-Doc-Br-Cl
Landscape,Documents,Brief,Return,LS-Doc-Br-Re
Landscape,Documents,Calculations,,LS-Doc-Calc
Landscape,Documents,Certification,,LS-Doc-Ce
Landscape,Documents,Contract,,LS-Doc-Co
Landscape,Documents,Contract,Conditions,LS-Doc-Co-Co
Landscape,Documents,Contract,Sub-contract,LS-Doc-Co-SC
Landscape,Documents,Contract,Statement of Work,LS-Doc-Co-SOW
Landscape,Documents,Contract,Return Brief,LS-Doc-Co-RB
Landscape,Documents,Contract,Expression of Interest,LS-Doc-Co-EOI
Landscape,Documents,Contract,Tender Submission,LS-Doc-Co-TS
Landscape,Documents,Contract,Letter of Offer,LS-Doc-Co-LOO
Landscape,Documents,Contract,Letter of Intent,LS-Doc-Co-LOI
Landscape,Documents,Contract,Attachment,LS-Doc-Co-At
Landscape,Documents,Contract,Addendum,LS-Doc-Co-Ad
Landscape,Documents,Contract,Novation,LS-Doc-Co-No
Landscape,Documents,Contract,Variation,LS-Doc-Co-Va
Landscape,Documents,Drawing,,LS-Doc-Dr
Landscape,Documents,Drawing,Cover Sheet,LS-Doc-Dr-CS
Landscape,Documents,Drawing,Legend,LS-Doc-Dr-Le
Landscape,Documents,Drawing,Plan,LS-Doc-Dr-Pl
Landscape,Documents,Drawing,Elevations,LS-Doc-Dr-El
Landscape,Documents,Drawing,Details,LS-Doc-Dr-De
Landscape,Documents,Drawing,Schematic,LS-Doc-Dr-Sc
Landscape,Documents,Letter,,LS-Doc-Le
Landscape,Documents,Management System,,LS-Doc-MS
Landscape,Documents,Management System,Plan,LS-Doc-MS-Pl
Landscape,Documents,Management System,Policy,LS-Doc-MS-Po
Landscape,Documents,Management System,Procedure,LS-Doc-MS-Pr
Landscape,Documents,Management System,Guideline,LS-Doc-MS-Gu
Landscape,Documents,Management System,Work Instruction,LS-Doc-MS-WI
Landscape,Documents,Management System,Form,LS-Doc-MS-Fo
Landscape,Documents,Management System,Template,LS-Doc-MS-Te
Landscape,Documents,Management System,Register,LS-Doc-MS-Reg
Landscape,Documents,Manual,,LS-Doc-Man
Landscape,Documents,Manual,Manufacturer,LS-Doc-Man-Ma
Landscape,Documents,Manual,O&M Manual,LS-Doc-Man-OM
Landscape,Documents,Maintenance,,LS-Doc-Ma
Landscape,Documents,Maintenance,Certificate,LS-Doc-Ma-Ce
Landscape,Documents,Maintenance,Corrective Action Record,LS-Doc-Ma-CAR
Landscape,Documents,Maintenance,Inspection Report,LS-Doc-Ma-IR
Landscape,Documents,Maintenance,Operating Procedure,LS-Doc-Ma-OP
Landscape,Documents,Maintenance,Preventative Maintenance Record,LS-Doc-Ma-PMR
Landscape,Documents,Maintenance,Repair Recommendation,LS-Doc-Ma-RR
Landscape,Documents,Maintenance,Switching Procedure,LS-Doc-Ma-SP
Landscape,Documents,Media,,LS-Doc-Me
Landscape,Documents,Media,Audio,LS-Doc-Me-Au
Landscape,Documents,Media,Image,LS-Doc-Me-Im
Landscape,Documents,Media,Movie,LS-Doc-Me-Mo
Landscape,Documents,Model,,LS-Doc-Mo
Landscape,Documents,Model,Source File,LS-Doc-Mo-SF
Landscape,Documents,Model,Federated File,LS-Doc-Mo-FF
Landscape,Documents,Model,Point Cloud Scan,LS-Doc-Mo-PCS
Landscape,Documents,OH&S,,LS-Doc-OHS
Landscape,Documents,OH&S,Guideline,LS-Doc-OHS-Gu
Landscape,Documents,OH&S,Hazard Register,LS-Doc-OHS-HReg
Landscape,Documents,OH&S,Management System,LS-Doc-OHS-MS
Landscape,Documents,OH&S,Plan,LS-Doc-OHS-Pl
Landscape,Documents,OH&S,Policy,LS-Doc-OHS-Po
Landscape,Documents,OH&S,Procedure,LS-Doc-OHS-Pr
Landscape,Documents,OH&S,Risk Analysis,LS-Doc-OHS-RA
Landscape,Documents,OH&S,Risk Register,LS-Doc-OHS-RReg
Landscape,Documents,OH&S,Safe Work Instruction,LS-Doc-OHS-SWI
Landscape,Documents,OH&S,Safety Data Sheet,LS-Doc-OHS-SDS
Landscape,Documents,OH&S,Safety Plan,LS-Doc-OHS-SP
Landscape,Documents,Programme,,LS-Doc-Pr
Landscape,Documents,Register,,LS-Doc-Reg
Landscape,Documents,Register,Assets,LS-Doc-Reg-As
Landscape,Documents,Register,Documents,LS-Doc-Reg-Doc
Landscape,Documents,Register,Equipment,LS-Doc-Reg-Eq
Landscape,Documents,Report,,LS-Doc-Re
Landscape,Documents,Schedule,,LS-Doc-Sc
Landscape,Documents,Software,,LS-Doc-So
Landscape,Documents,Software,Operating System,LS-Doc-So-OS
Landscape,Documents,Software,Firmware,LS-Doc-So-Fi
Landscape,Documents,Software,Application,LS-Doc-So-Ap
Landscape,Documents,Specification,,LS-Doc-Spec
Landscape,Documents,Technical Literature,,LS-Doc-TL
Landscape,Documents,Template,,LS-Doc-Te
Landscape,Documents,Template,Document,LS-Doc-Te-Doc
Landscape,Documents,Template,Drawing,LS-Doc-Te-Dr
Landscape,Documents,Template,Model,LS-Doc-Te-Mo
Landscape,Documents,Template,Presentation,LS-Doc-Te-Pr
Landscape,Documents,Template,Spreadsheet,LS-Doc-Te-Sp
Landscape,Documents,Test Results,,LS-Doc-TR
Landscape,Documents,Warranty,,LS-Doc-Wa
Landscape,Documents,Warranty,Certificate,LS-Doc-Wa-Ce
Landscape,Documents,Warranty,Claim,LS-Doc-Wa-Cl
Landscape,Documents,Warranty,Terms Conditions,LS-Doc-Wa-TC
Landscape,Documents,Warranty,Warranty Record,LS-Doc-Wa-WR
Mechanical,,,,ME
Mechanical,Air Conditioning Unit,,,ME-ACU
Mechanical,Air Conditioning Unit,Packaged DX,,ME-ACU-PDX
Mechanical,Air Conditioning Unit,Packaged DX,Air cooled ducted,ME-ACU-PDX-ACD
Mechanical,Air Conditioning Unit,Packaged DX,Water cooled ducted,ME-ACU-PDX-WCD
Mechanical,Air Conditioning Unit,Packaged DX,Water cooled in-ceiling ducted,ME-ACU-PDX-WCID
Mechanical,Air Conditioning Unit,Room DX air cooled units,,ME-ACU-RDXACU
Mechanical,Air Conditioning Unit,Portable DX air cooled units,,ME-ACU-PDXACU
Mechanical,Air Conditioner Condenser,,,ME-ACC
Mechanical,Air Conditioner Condenser,DX,,ME-ACC-DX
Mechanical,Air Conditioner Condenser,DX,Air Cooled,ME-ACC-DX-AC
Mechanical,Air Conditioner Condenser,DX,Water Cooled,ME-ACC-DX-WC
Mechanical,Air Conditioner Condenser,Variable Refrigerant Flow,,ME-ACC-VRF
Mechanical,Air Conditioner Condenser,Variable Refrigerant Flow,Air Cooled,ME-ACC-VRF-AC
Mechanical,Air Conditioner Condenser,Variable Refrigerant Flow,Water Cooled,ME-ACC-VRF-WC
Mechanical,Air Conditioner Fan Coil Unit,,,ME-ACFCU
Mechanical,Air Conditioner Fan Coil Unit,DX,,ME-ACFCU-DX
Mechanical,Air Conditioner Fan Coil Unit,DX,Ducted In- Ceiling,ME-ACFCU-DX-DIC
Mechanical,Air Conditioner Fan Coil Unit,DX,Ceiling Concealed,ME-ACFCU-DX-CC
Mechanical,Air Conditioner Fan Coil Unit,DX,Hi- Wall,ME-ACFCU-DX-HW
Mechanical,Air Conditioner Fan Coil Unit,DX,Ceiling Suspended,ME-ACFCU-DX-CS
Mechanical,Air Conditioner Fan Coil Unit,DX,Console,ME-ACFCU-DX-Co
Mechanical,Air Conditioner Fan Coil Unit,DX,Cassette,ME-ACFCU-DX-Ca
Mechanical,Air Compressor,,,ME-ACPR
Mechanical,Air Compressor,Reciprocating,,ME-ACPR-Re
Mechanical,Air Compressor,Screw,,ME-ACPR-Sc
Mechanical,Air Compressor,Scroll,,ME-ACPR-Sr
Mechanical,Air Curtain ,,,ME-AC
Mechanical,Air Curtain ,Non- conditioned,,ME-AC-NC
Mechanical,Air Curtain ,Cooling,,ME-AC-Co
Mechanical,Air Curtain ,Heating,,ME-AC-He
Mechanical,Air Curtain ,Cooling and heating,,ME-AC-CAH
Mechanical,Air Distribution Products,,,ME-ADP
Mechanical,Air Distribution Products,Supply Air Grille,,ME-ADP-SAG
Mechanical,Air Distribution Products,Supply Air Grille,Bar,ME-ADP-SAG-Ba
Mechanical,Air Distribution Products,Supply Air Grille,Egg Crate,ME-ADP-SAG-EC
Mechanical,Air Distribution Products,Supply Air Grille,Mesh,ME-ADP-SAG-Me
Mechanical,Air Distribution Products,Supply Air Grille,Chevron,ME-ADP-SAG-Ch
Mechanical,Air Distribution Products,Supply Air Grille,Floor,ME-ADP-SAG-Fl
Mechanical,Air Distribution Products,Supply Air Grille,Raised Access Floor,ME-ADP-SAG-RAF
Mechanical,Air Distribution Products,Supply Air Diffuser,,ME-ADP-SAD
Mechanical,Air Distribution Products,Supply Air Diffuser,Louvre,ME-ADP-SAD-Lo
Mechanical,Air Distribution Products,Supply Air Diffuser,Jet,ME-ADP-SAD-Je
Mechanical,Air Distribution Products,Supply Air Diffuser,Swirl,ME-ADP-SAD-Sw
Mechanical,Air Distribution Products,Supply Air Diffuser,Linear,ME-ADP-SAD-Li
Mechanical,Air Distribution Products,Supply Air Diffuser,Light Air Boot,ME-ADP-SAD-LAB
Mechanical,Air Distribution Products,Supply Air Diffuser,Floor Swirl Displacement,ME-ADP-SAD-FSD
Mechanical,Air Distribution Products,Supply Air Diffuser,Displacement,ME-ADP-SAD-Di
Mechanical,Air Distribution Products,Supply Air Diffuser,Variable Air Volume,ME-ADP-SAD-VAV
Mechanical,Air Distribution Products,Relief/Return Air Grille,,ME-ADP-RAG
Mechanical,Air Distribution Products,Relief/Return Air Grille,Bar,ME-ADP-RAG-Ba
Mechanical,Air Distribution Products,Relief/Return Air Grille,Egg Crate,ME-ADP-RAG-EC
Mechanical,Air Distribution Products,Relief/Return Air Grille,Door,ME-ADP-RAG-Do
Mechanical,Air Distribution Products,Exhaust Air Grille,,ME-ADP-EAG
Mechanical,Air Distribution Products,Exhaust Air Grille,Bar,ME-ADP-EAG-Ba
Mechanical,Air Distribution Products,Exhaust Air Grille,Egg Crate,ME-ADP-EAG-EC
Mechanical,Air Filtration Products,,,ME-AFP
Mechanical,Air Filtration Products,Woven Fabric Media,,ME-AFP-WFM
Mechanical,Air Filtration Products,Woven Fabric Media,Screen,ME-AFP-WFM-Sc
Mechanical,Air Filtration Products,Woven Fabric Media,Pleated Panel,ME-AFP-WFM-PP
Mechanical,Air Filtration Products,Woven Fabric Media,Deep Bed,ME-AFP-WFM-DB
Mechanical,Air Filtration Products,Particle Arrestors,,ME-AFP-PA
Mechanical,Air Filtration Products,Particle Arrestors,Medium Efficiency,ME-AFP-PA-ME
Mechanical,Air Filtration Products,Particle Arrestors,High Efficiency,ME-AFP-PA-HE
Mechanical,Air Filtration Products,Particle Arrestors,Ultra Low Penetration,ME-AFP-PA-ULP
Mechanical,Air Filtration Products,Activated Carbon ,,ME-AFP-AC
Mechanical,Air Filtration Products,Grease,,ME-AFP-Gr
Mechanical,Air Filtration Products,Grease,Baffle,ME-AFP-Gr-Ba
Mechanical,Air Filtration Products,Grease,Cartridge,ME-AFP-Gr-Ca
Mechanical,Air Filtration Products,Electrostatic Precipitator ,,ME-AFP-EP
Mechanical,Air Filtration Products,UV,,ME-AFP-Uv
Mechanical,Air Filtration Products,Diesel Particulate ,,ME-AFP-DP
Mechanical,Air Furnace Heater,,,ME-AFH
Mechanical,Air Furnace Heater,Ducted,,ME-AFH-Du
Mechanical,Air Furnace Heater,Ducted,Gas- Direct,ME-AFH-Du-GD
Mechanical,Air Furnace Heater,Ducted,Gas- Indirect,ME-AFH-Du-GI
Mechanical,Air Furnace Heater,Wall- Balanced Flue,,ME-AFH-WBF
Mechanical,Air Handling Unit,,,ME-AHU
Mechanical,Air Handling Unit,Supply,,ME-AHU-Su
Mechanical,Air Handling Unit,Supply,Built Up,ME-AHU-Su-BU
Mechanical,Air Handling Unit,Supply,Modular,ME-AHU-Su-Mo
Mechanical,Air Handling Unit,Supply- return,,ME-AHU-SR
Mechanical,Air Handling Unit,Supply- return,Built Up,ME-AHU-SR-BU
Mechanical,Air Handling Unit,Supply- return,Modular,ME-AHU-SR-Mo
Mechanical,Air Handling Unit,Heat Recovery ,,ME-AHU-HR
Mechanical,Air Handling Unit,Heat Recovery ,Built Up,ME-AHU-HR-BU
Mechanical,Air Handling Unit,Heat Recovery ,Modular,ME-AHU-HR-Mo
Mechanical,Air Handling Unit,Extract,,ME-AHU-Ex
Mechanical,Air Handling Unit,Extract,Built Up,ME-AHU-Ex-BU
Mechanical,Air Handling Unit,Extract,Modular,ME-AHU-Ex-Mo
Mechanical,Air Terminal Units,,,ME-ATU
Mechanical,Air Terminal Units,Variable Air Volume,,ME-ATU-VAV
Mechanical,Air Terminal Units,Variable Air Volume,Single Duct,ME-ATU-VAV-SD
Mechanical,Air Terminal Units,Variable Air Volume,Single Duct Electric Heating,ME-ATU-VAV-SDEH
Mechanical,Air Terminal Units,Variable Air Volume,Single Duct Heating Coil,ME-ATU-VAV-SDHC
Mechanical,Air Terminal Units,Constant Air Volume,,ME-ATU-CAV
Mechanical,Air Terminal Units,Constant Air Volume,Single Duct,ME-ATU-CAV-SD
Mechanical,Air Terminal Units,Constant Air Volume,Single Duct Electric Heating,ME-ATU-CAV-SDEH
Mechanical,Air Terminal Units,Constant Air Volume,Single Duct Heating Coil,ME-ATU-CAV-SDHC
Mechanical,Air Terminal Units,Constant Air Volume,Dual Duct,ME-ATU-CAV-DD
Mechanical,Air Terminal Units,Fan Assisted Variable Air Volume ,,ME-ATU-FAVAV
Mechanical,Air Terminal Units,Fan Assisted Variable Air Volume ,Single Duct,ME-ATU-FAVAV-SD
Mechanical,Air Terminal Units,Fan Assisted Variable Air Volume ,Single Duct Electric Heating,ME-ATU-FAVAV-SDEH
Mechanical,Air Terminal Units,Fan Assisted Variable Air Volume ,Single Duct Heating Coil,ME-ATU-FAVAV-SDHC
Mechanical,Air Terminal Units,Fan Assisted Variable Air Volume ,Dual Duct,ME-ATU-FAVAV-DD
Mechanical,Air Terminal Units,Dual Duct ,,ME-ATU-DD
Mechanical,Air Terminal Units,Induction,,ME-ATU-In
Mechanical,Air Terminal Units,Induction,Constant Air Volume,ME-ATU-In-CAV
Mechanical,Air Terminal Units,Induction,Variable Air Volume,ME-ATU-In-VAV
Mechanical,Air Venturi Valve ,,,ME-AVV
Mechanical,Attenuator,,,ME-At
Mechanical,Attenuator,Rectangular,,ME-At-Re
Mechanical,Attenuator,Circular,,ME-At-Ci
Mechanical,Attenuator,Cross-Talk,,ME-At-Cr
Mechanical,Silencers,,,ME-Si
Mechanical,Silencers,Rectangular,,ME-Si-Re
Mechanical,Silencers,Circular,,ME-Si-Ci
Mechanical,Silencers,Square,,ME-Si-Sq
Mechanical,Auto Refill Unit,,,ME-ARU
Mechanical,Blow Down Vessel,,,ME-BDV
Mechanical,Boiler ,,,ME-Bo
Mechanical,Boiler ,High Temperature Heating Hot Water,,ME-Bo-HTHHW
Mechanical,Boiler ,High Temperature Heating Hot Water,Fire Tube,ME-Bo-HTHHW-FT
Mechanical,Boiler ,High Temperature Heating Hot Water,Water Tube,ME-Bo-HTHHW-WT
Mechanical,Boiler ,Steam,,ME-Bo-St
Mechanical,Boiler Equipment ,,,ME-BE
Mechanical,Boiler Equipment ,Boiler Feed Pump,,ME-BE-BFP
Mechanical,Boiler Equipment ,Flash Tank,,ME-BE-FT
Mechanical,Boiler Equipment ,Main Condensate Pump,,ME-BE-MCP
Mechanical,Calorifier ,,,ME-CL
Mechanical,Calorifier ,Water-Water,,ME-CL-Wa
Mechanical,Calorifier ,Steam-Water,,ME-CL-St
Mechanical,Chilled Surface,,,ME-CS
Mechanical,Chilled Surface,Chilled Beam,,ME-CS-CB
Mechanical,Chilled Surface,Chilled Beam,Passive,ME-CS-CB-Pa
Mechanical,Chilled Surface,Chilled Beam,Active,ME-CS-CB-Ac
Mechanical,Chilled Surface,Chilled Panel,,ME-CS-CP
Mechanical,Chilled Surface,Chilled Ceiling,,ME-CS-CC
Mechanical,Chilled Surface,Multi-Service Chilled Beam,,ME-CS-MCB
Mechanical,Chilled Surface,Multi-Service Chilled Beam,Passive,ME-CS-MCB-Pa
Mechanical,Chilled Surface,Multi-Service Chilled Beam,Active,ME-CS-MCB-Ac
Mechanical,Chiller,,,ME-Chr
Mechanical,Chiller,Air Cooled,,ME-Chr-AC
Mechanical,Chiller,Air Cooled,Centrifugal,ME-Chr-AC-Ce
Mechanical,Chiller,Air Cooled,Centrifugal- Magnetic Bearing,ME-Chr-AC-CMB
Mechanical,Chiller,Air Cooled,Screw,ME-Chr-AC-Sc
Mechanical,Chiller,Air Cooled,Scroll,ME-Chr-AC-Sr
Mechanical,Chiller,Air Cooled,Heat Pump,ME-Chr-AC-HP
Mechanical,Chiller,Air Cooled,Reciprocating,ME-Chr-AC-Re
Mechanical,Chiller,Packaged Air Cooled,,ME-Chr-PAC
Mechanical,Chiller,Packaged Air Cooled,Centrifugal,ME-Chr-PAC-Ce
Mechanical,Chiller,Packaged Air Cooled,Centrifugal- Magnetic Bearing,ME-Chr-PAC-CMB
Mechanical,Chiller,Packaged Air Cooled,Screw,ME-Chr-PAC-Sc
Mechanical,Chiller,Packaged Air Cooled,Scroll,ME-Chr-PAC-Sr
Mechanical,Chiller,Packaged Air Cooled,Heat Pump,ME-Chr-PAC-HP
Mechanical,Chiller,Packaged Air Cooled,Reciprocating,ME-Chr-PAC-Re
Mechanical,Chiller,Adiabatic,,ME-Chr-Ad
Mechanical,Chiller,Adiabatic,Centrifugal,ME-Chr-Ad-Ce
Mechanical,Chiller,Adiabatic,Centrifugal- Magnetic Bearing,ME-Chr-Ad-CMB
Mechanical,Chiller,Adiabatic,Screw,ME-Chr-Ad-Sc
Mechanical,Chiller,Adiabatic,Scroll,ME-Chr-Ad-Sr
Mechanical,Chiller,Adiabatic,Reciprocating,ME-Chr-Ad-Re
Mechanical,Chiller,Water Cooled,,ME-Chr-WC
Mechanical,Chiller,Water Cooled,Centrifugal,ME-Chr-WC-Ce
Mechanical,Chiller,Water Cooled,Centrifugal- Magnetic Bearing,ME-Chr-WC-CMB
Mechanical,Chiller,Water Cooled,Screw,ME-Chr-WC-Sc
Mechanical,Chiller,Water Cooled,Scroll,ME-Chr-WC-Sr
Mechanical,Chiller,Water Cooled,Heat Pump,ME-Chr-WC-HP
Mechanical,Chiller,Water Cooled,Reciprocating,ME-Chr-WC-Re
Mechanical,Chiller,Absorption,,ME-Chr-Ab
Mechanical,Chiller,Absorption,Direct Fired,ME-Chr-Ab-DF
Mechanical,Chiller,Absorption,Waste Heat,ME-Chr-Ab-WH
Mechanical,Chiller,Absorption,Steam,ME-Chr-Ab-St
Mechanical,Chiller,Adsorption,,ME-Chr-ADS
Mechanical,Chiller,Adsorption,Direct Fired,ME-Chr-ADS-DF
Mechanical,Chiller,Adsorption,Waste Heat,ME-Chr-ADS-WH
Mechanical,Chiller,Adsorption,Steam,ME-Chr-ADS-St
Mechanical,Coil ,,,ME-Co
Mechanical,Coil ,Cooling,,ME-Co-Co
Mechanical,Coil ,Cooling,CHW,ME-Co-Co-Ch
Mechanical,Coil ,Cooling,DX,ME-Co-Co-DX
Mechanical,Coil ,Heating,,ME-Co-He
Mechanical,Coil ,Heating,HHW,ME-Co-He-Hh
Mechanical,Coil ,Heating,STM,ME-Co-He-St
Mechanical,Coil ,Pre-Heat Coil,,ME-Co-PC
Mechanical,Coil ,Pre-Heat Coil,HHW,ME-Co-PC-Hh
Mechanical,Coil ,Pre-Heat Coil,STM,ME-Co-PC-St
Mechanical,Coil ,Electric Heater Bank,,ME-Co-EHB
Mechanical,Coil ,Heat Recovery,,ME-Co-HR
Mechanical,Closed Circuit Fluid Cooler,,,ME-CCFC
Mechanical,Closed Circuit Fluid Cooler,Dry,,ME-CCFC-Dr
Mechanical,Closed Circuit Fluid Cooler,Adiabatic,,ME-CCFC-Ad
Mechanical,Cooling Tower,,,ME-CT
Mechanical,Cooling Tower,Cross Flow,,ME-CT-CF
Mechanical,Cooling Tower,Counter Flow,,ME-CT-CO
Mechanical,Cooling Tower,Counter Flow,Induced Draft,ME-CT-CO-ID
Mechanical,Cooling Tower,Counter Flow,Forced Draft,ME-CT-CO-FD
Mechanical,Cooling Tower,Closed Circuit,,ME-CT-CC
Mechanical,Compressed Air ,,,ME-CA
Mechanical,Compressed Air ,Compressed Air Dryer,,ME-CA-CO
Mechanical,Compressed Air ,Compressed Air Dryer,Refrigerated,ME-CA-CO-Re
Mechanical,Compressed Air ,Compressed Air Dryer,Regenerative Desiccant,ME-CA-CO-RD
Mechanical,Compressed Air ,Compressed Air Filter,,ME-CA-CAF
Mechanical,Compressed Air ,Compressed Air Receiver,,ME-CA-AR
